"관리번호","무인민원발급기명","설치장소주소","설치장소상세위치","평일시작시분","평일종료시분","휴일시작시분","휴일종료시분","운영시간참고내용","설치운영URL","사용여부명","장애인편의발급기형태","시각장애인용키패드","시각장애인용음성안내","청각장애인용화면안내","점자라벨부착","이어폰소켓","촉각(전자)모니터","화면확대기능","휠체어탄사용자조작","최종수정일자"
"434","자원봉사센터 1층(꿈의숲아이파크 716동)","서울특별시 성북구 돌곶이로40길 46, 1층 716동 (장위동)","1층 로비","00:00 ","2400  ","00:00 ","2400  ","","https://www.sb.go.kr/main/PageLink.do?link=forward:use/PageContent.do&menuNo=91000000&subMenuNo=91010000&thirdMenuNo=91010300&fourthMenuNo=","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","제공","제공","가능","2026-01-26 15:56:13"
"433","한성대입구역","서울특별시 성북구 삼선교로 지하1, 한성대입구역 (삼선동1가)","5번 출구 인근","05:00 ","02:00 ","05:00 ","02:00 ","","https://www.sb.go.kr/main/PageLink.do?link=forward:use/PageContent.do&menuNo=91000000&subMenuNo=91010000&thirdMenuNo=91010300&fourthMenuNo=","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","제공","제공","가능","2026-01-26 15:54:36"
"408","세곡동주민센터2","서울특별시 강남구 밤고개로 286, 세곡동주민센터 (율현동)","세곡동 주민센터 옥외 무인민원발급창구","00:00 ","2400  ","00:00 ","2400  ","365일 24시간 운영","http://www.gangnam.go.kr/contents/dispenser/1/view.do?mid=FM010103","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","제공","제공","가능","2026-08-07 13:32:15"
"127","수서동주민센터","서울특별시 강남구 광평로 301-4(수서동)[서울특별시 강남구 수서동 718번지 2호]","수서동주민센터 옥외 무인민원발급창구","00:00 ","2400  ","00:00 ","2400  ","365일 24시간 운영","http://www.gangnam.go.kr/contents/dispenser/1/view.do?mid=FM010103","사용","장애인 편의 기능 포함(일반)","제공","제공","제공","부착","제공","제공","제공","가능","2026-08-03 16:06:07"
"523","성동도시관리공단KIOSK","서울특별시 성동구 청계천로 546, 성동구도시관리공단 (마장동)","성동구 시설관리공단 1층","09:00 ","18:00 ","      ","      ","주말(공휴일) 미운영","http://www.sd.go.kr/sd/main.do?op=mainSub&mCode=13A030030000","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-27 12:46:59"
"405","상도2동주민센터","서울특별시 동작구 상도로 211(상도동)[25번지 48호]","1층 민원실","08:00 ","19:00 ","      ","      ","주말 공휴일 미운영","http://www.dongjak.go.kr/portal/main/contents.do?menuNo=200016","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-27 11:33:41"
"409","종암경찰서","서울특별시 성북구 종암로 137, 서울종암경찰서 (종암동)","종암경찰서 1층","00:00 ","2400  ","00:00 ","2400  ","","https://www.sb.go.kr/PageLink.do?link=forward:use/PageContent.do&tempParam1=&menuNo=01000000&subMenuNo=01040000&thirdMenuNo=01040100&fourthMenuNo=","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-26 15:45:25"
"405","고대안암병원","서울특별시 성북구 고려대로 73, 고려대병원 (안암동5가)","고려대병원(최첨단융복합센터) 2층 로비","00:00 ","2400  ","00:00 ","2400  ","","https://www.sb.go.kr/PageLink.do?link=forward:use/PageContent.do&tempParam1=&menuNo=01000000&subMenuNo=01040000&thirdMenuNo=01040100&fourthMenuNo=","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","제공","제공","가능","2026-01-26 15:44:44"
"522","은평구청(외부)","서울특별시 은평구 은평로 195, 은평구청 (녹번동)","은평구청 (외부)","00:00 ","2400  ","00:00 ","2400  ","","https://www.ep.go.kr/www/contents.do?key=224","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-08-13 09:54:45"
"422","정릉2동주민센터","서울특별시 성북구 정릉로26길 1(정릉동)","민원창구 좌측","08:30 ","18:00 ","      ","      ","","https://www.sb.go.kr/PageLink.do?link=forward:use/PageContent.do&tempParam1=&menuNo=01000000&subMenuNo=01040000&thirdMenuNo=01040100&fourthMenuNo=","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-02-04 16:41:48"
"511","서초1동주민센터2","서울특별시 서초구 사임당로 89(서초동, 서초1동주민센터)[서울특별시 서초구 서초동 1649번지 5호]","1층 민원실","00:00 ","2400  ","00:00 ","2400  ","년중무휴","http://www.seocho.go.kr/site/seocho/01/10101050000002015070109.jsp","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-26 18:43:27"
"523","국민건강보험공단 은평지사","서울특별시 은평구 통일로71길 16, 국민건강보험공단 은평지사 2층 (대조동)","민원실 내","09:00 ","18:00 ","      ","      ","","https://www.ep.go.kr/www/contents.do?key=224","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-26 15:13:05"
"521","구산역","서울특별시 은평구 연서로 지하137-1, 6호선 구산역사무소 (구산동)","2번출구 공중전화박스 옆","06:00 ","2400  ","06:00 ","2400  ","","https://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000000763","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-26 15:12:17"
"520","우리들새마을금고 새절역지점","서울특별시 은평구 증산로 387-1, 2층 (신사동)","1층내부","07:00 ","23:00 ","07:00 ","23:00 ","","https://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000000763","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-26 15:12:00"
"526","가좌역 무인민원발급기","서울특별시 서대문구 수색로 27, 가좌역 (남가좌동)","가좌역 지하1층 3번 4번출구 중간","06:00 ","2400  ","06:00 ","2400  ","","https://www.sdm.go.kr/civil/print/automaic.do","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-08-26 16:06:37"
"402","신도림동주민센터(민원실내)","서울특별시 구로구 신도림로 40(신도림동)","신도림동주민센터 민원실","09:00 ","18:00 ","      ","      ","주말(공휴일) 이용 불가","https://www.guro.go.kr/www/contents.do;jsessionid=2B2734DF1E4BDABE4C4C17EA2A087147.3c9fdff513c606261?key=1625&","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-08-24 09:58:33"
"401","선릉역1","서울특별시 강남구 테헤란로 340(삼성동, 선릉역(3번 출구))","(2호선 선릉역3번출구)","05:30 ","23:59 ","05:30 ","23:59 ","","https://www.gangnam.go.kr/contents/dispenser/2/view.do?mid=ID03_010103","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","제공","제공","가능","2026-08-03 09:30:35"
"504","장지역","서울특별시 송파구 송파대로 지하 82(장지동)","장지역 1번출구 근처","05:30 ","2400  ","05:30 ","2400  ","지하철 역사 개방시간에 가능","https://www.songpa.go.kr/www/contents.do?key=2027&","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-07-01 09:01:37"
"515","독산2동 주민센터","서울특별시 금천구 독산로 179, 독산2동주민센터 (독산동)","독산2동 주민센터 통합민원실 내","09:00 ","18:00 ","      ","      ","등기부등본, 가족관계등록서류 평일 09:00~18:00 이용","http://www.geumcheon.go.kr/html/048/048001005.html","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-02-25 20:44:17"
"406","상계3.4동 주민센터","서울특별시 노원구 덕릉로 859(상계동)","상계3.4동 주민센터 정문 옆","00:00 ","2400  ","00:00 ","2400  ","주말 및 공휴일 휴무","https://www.nowon.kr/www/minwon/minwon1/minwon1_04.jsp","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-29 14:36:46"
"410","서울중구보건소","서울특별시 중구 다산로39길 16(무학동)","옥외 부스","00:00 ","2400  ","00:00 ","2400  ","","http://www.junggu.seoul.kr/minwon/content.do?cmsid=13984","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","제공","제공","가능","2026-08-31 01:23:01"
"504","장안2동주민센터","서울특별시 동대문구 사가정로 230-1, 장안2동 주민센터 (장안동)","장안2동주민센터","09:00 ","18:00 ","      ","      ","주말휴무","http://www.ddm.go.kr/civil/multiCivilNoPeople.jsp","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","제공","제공","가능","2026-07-31 16:57:41"
"526","목동새마을금고_목4동","서울특별시 양천구 목동중앙남로 57-6, 신우빌딩 (목동)","365코너","00:00 ","2400  ","00:00 ","2400  ","","https://www.yangcheon.go.kr/site/yangcheon/01/10101040000002016081013.jsp","사용","장애인 편의 기능 포함(일반)","제공","제공","제공","부착","제공","미제공","제공","불가능","2026-07-13 08:50:20"
"512","신사1동주민센터 KIOSK","서울특별시 은평구 은평로2길 2(신사동)[서울특별시 은평구 신사동 29번지 2호]","신사1동주민센터 1층 민원실 입구 좌측","08:00 ","19:00 ","      ","      ","토.일요일 및 공휴일 미운영","http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000000763","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-07-02 15:23:37"
"507","녹번동주민센터","서울특별시 은평구 은평로 195(녹번동)[서울특별시 은평구 녹번동 84번지]","녹번동 주민센터 1층 민원실 입구 우측","08:00 ","19:00 ","      ","      ","토.일요일 및 공휴일 미운영","http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000000763","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-07-01 15:11:02"
"509","구산동주민센터 KIOSK","서울특별시 은평구 갈현로17길 10(구산동)[서울특별시 은평구 구산동 27번지 5호]","구산동 주민센터 1층 현관 앞","08:00 ","19:00 ","      ","      ","토.일요일 및 공휴일 미운영","http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000000763","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-06-04 13:27:29"
"520","송정동주민센터 KIOSK","서울특별시 성동구 동일로43길 13(송정동)","송정동주민센터","00:00 ","2400  ","00:00 ","2400  ","주말 및 공휴일 미발급","http://www.sd.go.kr/sd/main.do?op=mainSub&mCode=13A030030000","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-07-27 10:12:26"
"503","신사2동사무소 KIOSK","서울특별시 은평구 증산로15길 47(신사동)[서울특별시 은평구 신사동 163번지 17호]","신사2동 주민센터 내","08:00 ","19:00 ","      ","      ","토.일요일 및 공휴일 미운영","http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000000763","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-07-02 09:34:52"
"403","송파구청","서울특별시 송파구 올림픽로 326(신천동)","본관1층 은행 앞","00:00 ","2400  ","00:00 ","2400  ","365일 24시간 (01:00~01:10 시스템점검 일시중단)","https://www.songpa.go.kr/www/contents.do?key=2027&","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-07-01 09:01:37"
